,x,y,weight,belief
0,38.20707196270116,15.785338592586474,4.313250439519679,-1.194584876519921
1,45.25946657694199,46.41096912116501,5.677577175854325,1.1111267901337754
2,40.45509987555279,76.08342992072158,2.097074813359369,-0.5485112549589186
3,32.63000233304118,8.440079043622184,1.4644895578331592,1.2513724392548098
4,72.87646716321683,4.7967897223339495,1.429399964181353,1.8769058180837144
5,54.44408290835652,71.48138420467916,1.275777436828249,0.3212250984930085
6,23.70404131571209,99.94235651842416,2.5262287803129757,0.40439774914942495
7,11.189081307886184,51.966176446060466,2.9767618958440334,0.8238733655395785
8,87.89153045850169,71.30782632241427,1.2894323625670205,0.4090857917362303
9,60.95419526872372,27.373220367895566,1.2769206113752771,-1.3944856814993531
10,93.66133661950411,52.497816815477094,1.4679904497780438,-1.006560487040545
11,59.204685856808105,81.10466695422629,1.1174083177063159,-1.1147900646610032
12,34.50913895254127,44.968863186553975,1.118728761295794,0.7795745397124684
13,21.341173099698885,7.400184633763018,1.2777973159078668,-1.0863154964112711
14,44.2650703612665,39.684541358383065,1.838695259282981,-0.7864412450264427
15,88.79107197202684,81.7053397947226,1.2362618988207794,-1.3247562439672946
16,94.45248725182147,28.290969373625142,4.050679167880574,-0.4109885348550619
17,53.03646585334033,1.8050971037028796,1.1329304169542256,0.7348847774515155
18,86.00086803351282,23.956781336834567,1.832607189321991,-0.8614155660321412
19,99.28415817778549,26.022864266389412,1.510905673905443,0.4609478844731282
20,79.0259958710601,87.80790849857397,1.0601506301584145,0.10651178521297022
21,59.36652095618591,97.55649308342093,5.016572866462121,-1.9254832974986993
22,76.35379906870669,2.001563084097946,2.9108470780564213,0.32440022989746853
23,91.43338151134871,48.60970283549264,1.715190206649226,1.243237219044002
24,48.090859046486656,40.57015730939996,10.084292146534505,-1.6283593856475056
25,59.66523343369281,36.64612218651095,1.2121309061275167,-0.23052703543223585
26,80.99189577325204,37.92746149308377,4.2928523140124595,0.1673758578867688
27,79.48317753000451,78.76329117269353,1.358602308226034,1.3677493013916908
28,8.768110664118744,55.76319704597347,2.086576494705522,0.5361434197776135
29,86.27044322044293,12.69079557000149,3.60319006236619,-0.1385298228986559
30,35.05136265068859,15.302727654486192,1.030732290729358,-0.9900306702594776
31,88.9314622005802,25.129594837029924,2.2003040788425805,1.0804535071894408
32,42.23215300995583,67.3244209347197,2.5373602752853848,-1.6266396828224836
33,52.79095216500367,60.76907460441959,10.897315831966592,0.9692851287618433
34,25.45707821101344,86.30435312533311,2.360150706207536,-1.1133811784492986
35,60.91667767422228,10.588137244842311,2.5887382319422243,-0.5363511392402772
36,29.453228600370263,56.88279342204531,1.9983191712995059,0.31523269722292224
37,32.34233023147715,68.30667382048125,2.220967711916398,1.4301068963366868
38,85.6485737183963,94.91109109967158,1.1340932920228242,1.2477322497103596
39,99.1516881573141,11.355260257642275,1.4966475237828467,0.08286847437686584
40,43.87025210607547,27.10807067480665,1.3631534686664641,-1.4221154446579591
41,44.442470981350176,57.60227718110657,1.0163623099068713,-0.8139444785057421
42,4.166882146730666,5.428937839507242,1.0066680524669827,-0.9727592155005076
43,88.19005512817613,61.5907635538124,1.0486016228194928,-2.570884792412433
44,42.12546352978334,32.812580300708575,3.3108793374853205,1.2654246893530265
45,34.60091973283054,42.9371184336668,1.640575466933972,-1.4249625862168376
